SNP	CHR	BP	P
SL2.40ch07_24900000_25000000	7	24900000	4.906451e-04
SL2.40ch07_24910000_25010000	7	24910000	4.551437e-04
SL2.40ch07_24920000_25020000	7	24920000	8.358599e-04
SL2.40ch07_24930000_25030000	7	24930000	8.984654e-04
SL2.40ch07_24940000_25040000	7	24940000	7.946458e-04
SL2.40ch07_24950000_25050000	7	24950000	7.616252e-04
SL2.40ch07_24960000_25060000	7	24960000	8.199889e-04
SL2.40ch07_24970000_25070000	7	24970000	9.410330e-04
SL2.40ch07_24980000_25080000	7	24980000	8.903312e-04
SL2.40ch07_24990000_25090000	7	24990000	8.317247e-04
SL2.40ch07_25000000_25100000	7	25000000	7.328038e-04
SL2.40ch07_25010000_25110000	7	25010000	7.066586e-04
SL2.40ch07_25020000_25120000	7	25020000	3.723710e-04
SL2.40ch07_25030000_25130000	7	25030000	8.531377e-04
SL2.40ch07_25040000_25140000	7	25040000	9.320264e-04
SL2.40ch07_25050000_25150000	7	25050000	9.665434e-04
SL2.40ch07_25060000_25160000	7	25060000	9.298819e-04
SL2.40ch07_25070000_25170000	7	25070000	8.595418e-04
SL2.40ch07_25080000_25180000	7	25080000	8.510564e-04
SL2.40ch07_25090000_25190000	7	25090000	1.409899e-03
SL2.40ch07_25100000_25200000	7	25100000	1.305268e-03
SL2.40ch07_25110000_25210000	7	25110000	1.730016e-03
SL2.40ch07_25120000_25220000	7	25120000	1.675407e-03
SL2.40ch07_25130000_25230000	7	25130000	1.346681e-03
SL2.40ch07_25140000_25240000	7	25140000	1.259289e-03
SL2.40ch07_25150000_25250000	7	25150000	1.178779e-03
SL2.40ch07_25160000_25260000	7	25160000	1.037545e-03
SL2.40ch07_25170000_25270000	7	25170000	9.633744e-04
SL2.40ch07_25180000_25280000	7	25180000	1.065573e-03
SL2.40ch07_25190000_25290000	7	25190000	4.877613e-04
SL2.40ch07_25200000_25300000	7	25200000	9.228448e-04
SL2.40ch07_25210000_25310000	7	25210000	4.683686e-04
SL2.40ch07_25220000_25320000	7	25220000	8.596931e-04
SL2.40ch07_25230000_25330000	7	25230000	7.810278e-04
SL2.40ch07_25240000_25340000	7	25240000	7.903496e-04
SL2.40ch07_25250000_25350000	7	25250000	8.281549e-04
SL2.40ch07_25260000_25360000	7	25260000	9.232414e-04
SL2.40ch07_25270000_25370000	7	25270000	1.124793e-03
SL2.40ch07_25280000_25380000	7	25280000	1.109580e-03
SL2.40ch07_25290000_25390000	7	25290000	1.182387e-03
SL2.40ch07_25300000_25400000	7	25300000	8.257043e-04
SL2.40ch07_25310000_25410000	7	25310000	1.033691e-03
SL2.40ch07_25320000_25420000	7	25320000	5.892270e-04
SL2.40ch07_25330000_25430000	7	25330000	6.793775e-04
SL2.40ch07_25340000_25440000	7	25340000	1.018056e-03
SL2.40ch07_25350000_25450000	7	25350000	9.937980e-04
SL2.40ch07_25360000_25460000	7	25360000	1.017864e-03
SL2.40ch07_25370000_25470000	7	25370000	8.910049e-04
SL2.40ch07_25380000_25480000	7	25380000	8.716437e-04
SL2.40ch07_25390000_25490000	7	25390000	8.309841e-04
SL2.40ch07_25400000_25500000	7	25400000	8.070770e-04
SL2.40ch07_25410000_25510000	7	25410000	6.938119e-04
SL2.40ch07_25420000_25520000	7	25420000	7.280676e-04
SL2.40ch07_25430000_25530000	7	25430000	6.863085e-04
SL2.40ch07_25440000_25540000	7	25440000	2.356146e-04
SL2.40ch07_25450000_25550000	7	25450000	2.458630e-04
SL2.40ch07_25460000_25560000	7	25460000	2.908068e-04
SL2.40ch07_25470000_25570000	7	25470000	2.525286e-04
SL2.40ch07_25480000_25580000	7	25480000	2.646931e-04
SL2.40ch07_25490000_25590000	7	25490000	7.415347e-04
SL2.40ch07_25500000_25600000	7	25500000	1.030975e-03
SL2.40ch07_25510000_25610000	7	25510000	1.004211e-03
SL2.40ch07_25520000_25620000	7	25520000	1.046394e-03
SL2.40ch07_25530000_25630000	7	25530000	1.040437e-03
SL2.40ch07_25540000_25640000	7	25540000	1.029836e-03
SL2.40ch07_25550000_25650000	7	25550000	1.046444e-03
SL2.40ch07_25560000_25660000	7	25560000	1.028785e-03
SL2.40ch07_25570000_25670000	7	25570000	1.139292e-03
SL2.40ch07_25580000_25680000	7	25580000	1.153299e-03
SL2.40ch07_25590000_25690000	7	25590000	5.504785e-04
SL2.40ch07_25600000_25700000	7	25600000	1.588265e-04
SL2.40ch07_25610000_25710000	7	25610000	6.108018e-04
SL2.40ch07_25620000_25720000	7	25620000	5.347589e-04
SL2.40ch07_25630000_25730000	7	25630000	5.525777e-04
SL2.40ch07_25640000_25740000	7	25640000	5.705636e-04
SL2.40ch07_25650000_25750000	7	25650000	5.438307e-04
SL2.40ch07_25660000_25760000	7	25660000	6.261574e-04
SL2.40ch07_25670000_25770000	7	25670000	6.026640e-04
SL2.40ch07_25680000_25780000	7	25680000	6.138002e-04
SL2.40ch07_25690000_25790000	7	25690000	6.184350e-04
SL2.40ch07_25700000_25800000	7	25700000	6.240621e-04
SL2.40ch07_25710000_25810000	7	25710000	2.426904e-04
SL2.40ch07_25720000_25820000	7	25720000	2.466133e-04
SL2.40ch07_25730000_25830000	7	25730000	2.530103e-04
SL2.40ch07_25740000_25840000	7	25740000	2.544787e-04
SL2.40ch07_25750000_25850000	7	25750000	2.568578e-04
SL2.40ch07_25760000_25860000	7	25760000	2.344213e-04
SL2.40ch07_25770000_25870000	7	25770000	2.441341e-04
SL2.40ch07_25780000_25880000	7	25780000	2.428391e-04
SL2.40ch07_25790000_25890000	7	25790000	2.271057e-04
SL2.40ch07_25800000_25900000	7	25800000	2.115571e-04
SL2.40ch07_25810000_25910000	7	25810000	1.199054e-04
SL2.40ch07_25820000_25920000	7	25820000	1.091087e-04
SL2.40ch07_25830000_25930000	7	25830000	1.172844e-04
SL2.40ch07_25840000_25940000	7	25840000	1.261215e-04
SL2.40ch07_25850000_25950000	7	25850000	1.360508e-04
SL2.40ch07_25860000_25960000	7	25860000	7.532178e-05
SL2.40ch07_25870000_25970000	7	25870000	1.576561e-04
SL2.40ch07_25880000_25980000	7	25880000	2.151422e-04
SL2.40ch07_25890000_25990000	7	25890000	2.402752e-04
SL2.40ch07_25900000_26000000	7	25900000	2.436373e-04
SL2.40ch07_25910000_26010000	7	25910000	2.184657e-04
SL2.40ch07_25920000_26020000	7	25920000	2.294665e-04
SL2.40ch07_25930000_26030000	7	25930000	2.123785e-04
SL2.40ch07_25940000_26040000	7	25940000	2.105233e-04
SL2.40ch07_25950000_26050000	7	25950000	2.095424e-04
SL2.40ch07_25960000_26060000	7	25960000	1.951635e-04
SL2.40ch07_25970000_26070000	7	25970000	1.123695e-04
SL2.40ch07_25980000_26080000	7	25980000	8.177447e-05
SL2.40ch07_25990000_26090000	7	25990000	5.185022e-05
SL2.40ch07_26000000_26100000	7	26000000	5.073695e-05
SL2.40ch07_26010000_26110000	7	26010000	6.980600e-05
SL2.40ch07_26020000_26120000	7	26020000	1.383933e-04
SL2.40ch07_26030000_26130000	7	26030000	1.453784e-04
SL2.40ch07_26040000_26140000	7	26040000	1.490751e-04
SL2.40ch07_26050000_26150000	7	26050000	1.118232e-03
SL2.40ch07_26060000_26160000	7	26060000	1.177279e-03
SL2.40ch07_26070000_26170000	7	26070000	1.264327e-03
SL2.40ch07_26080000_26180000	7	26080000	1.268884e-03
SL2.40ch07_26090000_26190000	7	26090000	1.352159e-03
SL2.40ch07_26100000_26200000	7	26100000	1.320053e-03
SL2.40ch07_26110000_26210000	7	26110000	2.580546e-03
SL2.40ch07_26120000_26220000	7	26120000	4.427767e-03
SL2.40ch07_26130000_26230000	7	26130000	3.677749e-03
SL2.40ch07_26140000_26240000	7	26140000	3.473173e-03
SL2.40ch07_26150000_26250000	7	26150000	2.847256e-03
SL2.40ch07_26160000_26260000	7	26160000	2.918694e-03
SL2.40ch07_26170000_26270000	7	26170000	2.521019e-03
SL2.40ch07_26180000_26280000	7	26180000	2.206432e-03
SL2.40ch07_26190000_26290000	7	26190000	1.993802e-03
SL2.40ch07_26200000_26300000	7	26200000	1.874106e-03
SL2.40ch07_26210000_26310000	7	26210000	1.571876e-03
SL2.40ch07_26220000_26320000	7	26220000	7.183406e-04
SL2.40ch07_26230000_26330000	7	26230000	7.803631e-04
SL2.40ch07_26240000_26340000	7	26240000	7.487377e-04
SL2.40ch07_26250000_26350000	7	26250000	7.347472e-04
SL2.40ch07_26260000_26360000	7	26260000	6.678654e-04
SL2.40ch07_26270000_26370000	7	26270000	6.349980e-04
SL2.40ch07_26280000_26380000	7	26280000	6.474299e-04
SL2.40ch07_26290000_26390000	7	26290000	6.090253e-04
SL2.40ch07_26300000_26400000	7	26300000	6.104976e-04
SL2.40ch07_26310000_26410000	7	26310000	1.932516e-04
SL2.40ch07_26320000_26420000	7	26320000	1.797642e-04
SL2.40ch07_26330000_26430000	7	26330000	5.815961e-04
SL2.40ch07_26340000_26440000	7	26340000	5.755814e-04
SL2.40ch07_26350000_26450000	7	26350000	7.346410e-04
SL2.40ch07_26360000_26460000	7	26360000	7.528489e-04
SL2.40ch07_26370000_26470000	7	26370000	7.707224e-04
SL2.40ch07_26380000_26480000	7	26380000	7.572303e-04
SL2.40ch07_26390000_26490000	7	26390000	7.526747e-04
SL2.40ch07_26400000_26500000	7	26400000	9.888210e-04
SL2.40ch07_26410000_26510000	7	26410000	1.074390e-03
SL2.40ch07_26420000_26520000	7	26420000	1.007582e-03
SL2.40ch07_26430000_26530000	7	26430000	5.659083e-04
SL2.40ch07_26440000_26540000	7	26440000	6.227575e-04
SL2.40ch07_26450000_26550000	7	26450000	4.273952e-04
SL2.40ch07_26460000_26560000	7	26460000	4.210375e-04
SL2.40ch07_26470000_26570000	7	26470000	5.136088e-04
SL2.40ch07_26480000_26580000	7	26480000	7.543082e-04
SL2.40ch07_26490000_26590000	7	26490000	1.549867e-03
SL2.40ch07_26500000_26600000	7	26500000	1.239635e-03
SL2.40ch07_26510000_26610000	7	26510000	1.116042e-03
SL2.40ch07_26520000_26620000	7	26520000	1.117205e-03
SL2.40ch07_26530000_26630000	7	26530000	1.164536e-03
SL2.40ch07_26540000_26640000	7	26540000	1.106024e-03
SL2.40ch07_26550000_26650000	7	26550000	1.125767e-03
SL2.40ch07_26560000_26660000	7	26560000	1.699024e-03
SL2.40ch07_26570000_26670000	7	26570000	1.658476e-03
SL2.40ch07_26580000_26680000	7	26580000	1.472021e-03
SL2.40ch07_26590000_26690000	7	26590000	7.619468e-04
SL2.40ch07_26600000_26700000	7	26600000	9.279698e-04
SL2.40ch07_26610000_26710000	7	26610000	1.057802e-03
SL2.40ch07_26620000_26720000	7	26620000	1.246687e-03
SL2.40ch07_26630000_26730000	7	26630000	1.459751e-03
SL2.40ch07_26640000_26740000	7	26640000	1.697666e-03
SL2.40ch07_26650000_26750000	7	26650000	2.082455e-03
SL2.40ch07_26660000_26760000	7	26660000	3.050953e-05
SL2.40ch07_26670000_26770000	7	26670000	3.189602e-05
SL2.40ch07_26680000_26780000	7	26680000	1.229767e-06
SL2.40ch07_26690000_26790000	7	26690000	2.305333e-06
SL2.40ch07_26700000_26800000	7	26700000	2.450950e-06
SL2.40ch07_26710000_26810000	7	26710000	2.450950e-06
SL2.40ch07_26720000_26820000	7	26720000	1.581419e-06
SL2.40ch07_26730000_26830000	7	26730000	1.507865e-06
SL2.40ch07_26740000_26840000	7	26740000	4.615594e-04
SL2.40ch07_26750000_26850000	7	26750000	2.378720e-03
SL2.40ch07_26760000_26860000	7	26760000	2.528162e-03
SL2.40ch07_26770000_26870000	7	26770000	2.095301e-03
SL2.40ch07_26780000_26880000	7	26780000	1.733346e-03
SL2.40ch07_26790000_26890000	7	26790000	1.473433e-03
SL2.40ch07_26800000_26900000	7	26800000	1.534561e-03
SL2.40ch07_26810000_26910000	7	26810000	1.491683e-03
SL2.40ch07_26820000_26920000	7	26820000	1.407121e-03
SL2.40ch07_26830000_26930000	7	26830000	1.259986e-03
SL2.40ch07_26840000_26940000	7	26840000	1.413923e-03
SL2.40ch07_26850000_26950000	7	26850000	9.183536e-04
SL2.40ch07_26860000_26960000	7	26860000	6.202823e-04
SL2.40ch07_26870000_26970000	7	26870000	6.639769e-04
SL2.40ch07_26880000_26980000	7	26880000	7.074003e-04
SL2.40ch07_26890000_26990000	7	26890000	7.272079e-04
SL2.40ch07_26900000_27000000	7	26900000	4.820530e-04
SL2.40ch07_26910000_27010000	7	26910000	3.579617e-04
SL2.40ch07_26920000_27020000	7	26920000	3.733975e-04
SL2.40ch07_26930000_27030000	7	26930000	4.136640e-04
SL2.40ch07_26940000_27040000	7	26940000	7.341361e-06
SL2.40ch07_26950000_27050000	7	26950000	3.132129e-05
SL2.40ch07_26960000_27060000	7	26960000	3.015274e-05
SL2.40ch07_26970000_27070000	7	26970000	4.356875e-05
SL2.40ch07_26980000_27080000	7	26980000	4.349802e-05
SL2.40ch07_26990000_27090000	7	26990000	4.017998e-05
SL2.40ch07_27000000_27100000	7	27000000	3.942120e-05
SL2.40ch07_27010000_27110000	7	27010000	1.471455e-04
SL2.40ch07_27020000_27120000	7	27020000	1.549676e-04
SL2.40ch07_27030000_27130000	7	27030000	1.665429e-04
SL2.40ch07_27040000_27140000	7	27040000	1.826125e-04
SL2.40ch07_27050000_27150000	7	27050000	1.903788e-04
SL2.40ch07_27060000_27160000	7	27060000	1.965253e-04
SL2.40ch07_27070000_27170000	7	27070000	1.871600e-04
SL2.40ch07_27080000_27180000	7	27080000	4.134803e-04
SL2.40ch07_27090000_27190000	7	27090000	4.464939e-04
SL2.40ch07_27100000_27200000	7	27100000	4.965264e-04
SL2.40ch07_27110000_27210000	7	27110000	5.473655e-04
SL2.40ch07_27120000_27220000	7	27120000	2.312902e-03
SL2.40ch07_27130000_27230000	7	27130000	2.076007e-03
SL2.40ch07_27140000_27240000	7	27140000	1.991363e-03
SL2.40ch07_27150000_27250000	7	27150000	2.337278e-03
SL2.40ch07_27160000_27260000	7	27160000	2.657665e-03
SL2.40ch07_27170000_27270000	7	27170000	2.581029e-03
SL2.40ch07_27180000_27280000	7	27180000	3.670888e-03
SL2.40ch07_27190000_27290000	7	27190000	4.004933e-03
SL2.40ch07_27200000_27300000	7	27200000	5.137664e-03
SL2.40ch07_27210000_27310000	7	27210000	4.909284e-03
SL2.40ch07_27220000_27320000	7	27220000	2.879822e-03
SL2.40ch07_27230000_27330000	7	27230000	2.805212e-03
SL2.40ch07_27240000_27340000	7	27240000	2.812343e-03
SL2.40ch07_27250000_27350000	7	27250000	2.767345e-03
SL2.40ch07_27260000_27360000	7	27260000	3.413520e-03
SL2.40ch07_27270000_27370000	7	27270000	3.818528e-03
SL2.40ch07_27280000_27380000	7	27280000	2.618812e-03
SL2.40ch07_27290000_27390000	7	27290000	2.640237e-03
SL2.40ch07_27300000_27400000	7	27300000	6.264657e-04
SL2.40ch07_27310000_27410000	7	27310000	6.431913e-04
SL2.40ch07_27320000_27420000	7	27320000	6.323167e-04
SL2.40ch07_27330000_27430000	7	27330000	8.715417e-04
SL2.40ch07_27340000_27440000	7	27340000	1.015877e-03
SL2.40ch07_27350000_27450000	7	27350000	9.211948e-04
SL2.40ch07_27360000_27460000	7	27360000	8.870865e-04
SL2.40ch07_27370000_27470000	7	27370000	8.778533e-04
SL2.40ch07_27380000_27480000	7	27380000	8.357148e-04
SL2.40ch07_27390000_27490000	7	27390000	1.735761e-04
SL2.40ch07_27400000_27500000	7	27400000	1.742304e-04
SL2.40ch07_27410000_27510000	7	27410000	1.984863e-04
SL2.40ch07_27420000_27520000	7	27420000	2.950383e-04
SL2.40ch07_27430000_27530000	7	27430000	4.782981e-03
SL2.40ch07_27440000_27540000	7	27440000	5.287013e-03
SL2.40ch07_27450000_27550000	7	27450000	5.108199e-03
SL2.40ch07_27460000_27560000	7	27460000	4.565941e-03
SL2.40ch07_27470000_27570000	7	27470000	3.775676e-03
SL2.40ch07_27480000_27580000	7	27480000	3.834846e-03
SL2.40ch07_27490000_27590000	7	27490000	5.356647e-03
SL2.40ch07_27500000_27600000	7	27500000	5.582509e-03
SL2.40ch07_27510000_27610000	7	27510000	5.499693e-03
SL2.40ch07_27520000_27620000	7	27520000	7.467016e-03
SL2.40ch07_27530000_27630000	7	27530000	4.463987e-03
SL2.40ch07_27540000_27640000	7	27540000	3.998593e-03
SL2.40ch07_27550000_27650000	7	27550000	4.548948e-03
SL2.40ch07_27560000_27660000	7	27560000	5.310305e-03
SL2.40ch07_27570000_27670000	7	27570000	5.496380e-03
SL2.40ch07_27580000_27680000	7	27580000	4.797511e-03
SL2.40ch07_27590000_27690000	7	27590000	3.599336e-03
SL2.40ch07_27600000_27700000	7	27600000	3.255462e-03
SL2.40ch07_27610000_27710000	7	27610000	2.928861e-03
SL2.40ch07_27620000_27720000	7	27620000	1.937894e-03
SL2.40ch07_27630000_27730000	7	27630000	1.969154e-03
SL2.40ch07_27640000_27740000	7	27640000	1.871906e-03
SL2.40ch07_27650000_27750000	7	27650000	1.667018e-03
SL2.40ch07_27660000_27760000	7	27660000	8.867233e-04
SL2.40ch07_27670000_27770000	7	27670000	9.115926e-04
SL2.40ch07_27680000_27780000	7	27680000	9.878135e-04
SL2.40ch07_27690000_27790000	7	27690000	8.052193e-04
SL2.40ch07_27700000_27800000	7	27700000	1.305213e-03
SL2.40ch07_27710000_27810000	7	27710000	1.466058e-03
SL2.40ch07_27720000_27820000	7	27720000	1.413508e-03
SL2.40ch07_27730000_27830000	7	27730000	1.461735e-03
SL2.40ch07_27740000_27840000	7	27740000	1.429165e-03
SL2.40ch07_27750000_27850000	7	27750000	1.039741e-03
SL2.40ch07_27760000_27860000	7	27760000	1.017092e-03
SL2.40ch07_27770000_27870000	7	27770000	9.130825e-04
SL2.40ch07_27780000_27880000	7	27780000	8.045514e-04
SL2.40ch07_27790000_27890000	7	27790000	7.907777e-04
SL2.40ch07_27800000_27900000	7	27800000	4.211577e-04
SL2.40ch07_27810000_27910000	7	27810000	3.530695e-04
SL2.40ch07_27820000_27920000	7	27820000	5.165187e-04
SL2.40ch07_27830000_27930000	7	27830000	3.232975e-04
SL2.40ch07_27840000_27940000	7	27840000	3.244850e-04
SL2.40ch07_27850000_27950000	7	27850000	3.360996e-04
SL2.40ch07_27860000_27960000	7	27860000	1.482955e-03
SL2.40ch07_27870000_27970000	7	27870000	1.635606e-03
SL2.40ch07_27880000_27980000	7	27880000	1.738765e-03
SL2.40ch07_27890000_27990000	7	27890000	1.607046e-03
SL2.40ch07_27900000_28000000	7	27900000	1.442115e-03
SL2.40ch07_27910000_28010000	7	27910000	1.381675e-03
SL2.40ch07_27920000_28020000	7	27920000	1.175125e-03
SL2.40ch07_27930000_28030000	7	27930000	1.126223e-03
SL2.40ch07_27940000_28040000	7	27940000	1.075027e-03
SL2.40ch07_27950000_28050000	7	27950000	1.748058e-03
SL2.40ch07_27960000_28060000	7	27960000	1.039186e-03
SL2.40ch07_27970000_28070000	7	27970000	1.104245e-03
SL2.40ch07_27980000_28080000	7	27980000	1.004788e-03
SL2.40ch07_27990000_28090000	7	27990000	9.829860e-04
SL2.40ch07_28000000_28100000	7	28000000	1.005389e-03
SL2.40ch07_28010000_28110000	7	28010000	1.005132e-03
SL2.40ch07_28020000_28120000	7	28020000	1.050317e-03
SL2.40ch07_28030000_28130000	7	28030000	9.671630e-04
SL2.40ch07_28040000_28140000	7	28040000	9.800558e-04
SL2.40ch07_28050000_28150000	7	28050000	2.202718e-04
SL2.40ch07_28060000_28160000	7	28060000	2.642846e-04
SL2.40ch07_28070000_28170000	7	28070000	2.633438e-04
SL2.40ch07_28080000_28180000	7	28080000	1.233086e-03
SL2.40ch07_28090000_28190000	7	28090000	1.920230e-03
SL2.40ch07_28100000_28200000	7	28100000	2.396390e-03
SL2.40ch07_28110000_28210000	7	28110000	2.453600e-03
SL2.40ch07_28120000_28220000	7	28120000	2.277334e-03
SL2.40ch07_28130000_28230000	7	28130000	2.567980e-03
SL2.40ch07_28140000_28240000	7	28140000	2.642767e-03
SL2.40ch07_28150000_28250000	7	28150000	2.602891e-03
SL2.40ch07_28160000_28260000	7	28160000	2.805477e-03
SL2.40ch07_28170000_28270000	7	28170000	3.017478e-03
SL2.40ch07_28180000_28280000	7	28180000	1.736417e-03
SL2.40ch07_28190000_28290000	7	28190000	1.010716e-03
SL2.40ch07_28200000_28300000	7	28200000	3.789314e-04
SL2.40ch07_28210000_28310000	7	28210000	4.094026e-04
SL2.40ch07_28220000_28320000	7	28220000	4.832744e-04
SL2.40ch07_28230000_28330000	7	28230000	4.305250e-04
SL2.40ch07_28240000_28340000	7	28240000	4.690012e-04
SL2.40ch07_28250000_28350000	7	28250000	1.613853e-03
SL2.40ch07_28260000_28360000	7	28260000	1.526307e-03
SL2.40ch07_28270000_28370000	7	28270000	1.558848e-03
SL2.40ch07_28280000_28380000	7	28280000	1.465177e-03
SL2.40ch07_28290000_28390000	7	28290000	1.417662e-03
SL2.40ch07_28300000_28400000	7	28300000	1.357611e-03
SL2.40ch07_28310000_28410000	7	28310000	1.164725e-03
SL2.40ch07_28320000_28420000	7	28320000	1.101010e-03
SL2.40ch07_28330000_28430000	7	28330000	1.175813e-03
SL2.40ch07_28340000_28440000	7	28340000	1.325833e-03
SL2.40ch07_28350000_28450000	7	28350000	5.710699e-04
SL2.40ch07_28360000_28460000	7	28360000	5.488066e-04
SL2.40ch07_28370000_28470000	7	28370000	3.662674e-04
SL2.40ch07_28380000_28480000	7	28380000	4.208941e-04
SL2.40ch07_28390000_28490000	7	28390000	4.386850e-04
SL2.40ch07_28400000_28500000	7	28400000	4.567930e-04
SL2.40ch07_28410000_28510000	7	28410000	5.440096e-04
SL2.40ch07_28420000_28520000	7	28420000	5.778365e-04
SL2.40ch07_28430000_28530000	7	28430000	2.318867e-03
SL2.40ch07_28440000_28540000	7	28440000	3.603230e-03
SL2.40ch07_28450000_28550000	7	28450000	3.487308e-03
SL2.40ch07_28460000_28560000	7	28460000	3.614234e-03
SL2.40ch07_28470000_28570000	7	28470000	3.743456e-03
SL2.40ch07_28480000_28580000	7	28480000	4.037678e-03
SL2.40ch07_28490000_28590000	7	28490000	3.625857e-03
SL2.40ch07_28500000_28600000	7	28500000	3.264425e-03
SL2.40ch07_28510000_28610000	7	28510000	2.655282e-03
SL2.40ch07_28520000_28620000	7	28520000	2.421620e-03
SL2.40ch07_28530000_28630000	7	28530000	1.683910e-03
SL2.40ch07_28540000_28640000	7	28540000	9.569063e-04
SL2.40ch07_28550000_28650000	7	28550000	1.735188e-03
SL2.40ch07_28560000_28660000	7	28560000	1.799096e-03
SL2.40ch07_28570000_28670000	7	28570000	1.739345e-03
SL2.40ch07_28580000_28680000	7	28580000	1.520376e-03
SL2.40ch07_28590000_28690000	7	28590000	1.562630e-03
SL2.40ch07_28600000_28700000	7	28600000	1.512063e-03
SL2.40ch07_28610000_28710000	7	28610000	1.610568e-03
SL2.40ch07_28620000_28720000	7	28620000	1.737473e-03
SL2.40ch07_28630000_28730000	7	28630000	1.736303e-03
SL2.40ch07_28640000_28740000	7	28640000	1.731659e-03
SL2.40ch07_28650000_28750000	7	28650000	1.028741e-03
SL2.40ch07_28660000_28760000	7	28660000	8.450598e-04
SL2.40ch07_28670000_28770000	7	28670000	1.622796e-03
SL2.40ch07_28680000_28780000	7	28680000	1.254603e-03
SL2.40ch07_28690000_28790000	7	28690000	1.162936e-03
SL2.40ch07_28700000_28800000	7	28700000	1.342617e-03
SL2.40ch07_28710000_28810000	7	28710000	1.359295e-03
SL2.40ch07_28720000_28820000	7	28720000	1.115244e-03
SL2.40ch07_28730000_28830000	7	28730000	1.088828e-03
SL2.40ch07_28740000_28840000	7	28740000	1.473892e-03
SL2.40ch07_28750000_28850000	7	28750000	1.510805e-03
SL2.40ch07_28760000_28860000	7	28760000	1.452947e-03
SL2.40ch07_28770000_28870000	7	28770000	7.499047e-04
SL2.40ch07_28780000_28880000	7	28780000	6.789865e-04
SL2.40ch07_28790000_28890000	7	28790000	1.155285e-03
SL2.40ch07_28800000_28900000	7	28800000	1.128932e-03
SL2.40ch07_28810000_28910000	7	28810000	1.152645e-03
SL2.40ch07_28820000_28920000	7	28820000	1.253676e-03
SL2.40ch07_28830000_28930000	7	28830000	1.390963e-03
SL2.40ch07_28840000_28940000	7	28840000	1.277451e-03
SL2.40ch07_28850000_28950000	7	28850000	1.260712e-03
SL2.40ch07_28860000_28960000	7	28860000	1.256341e-03
SL2.40ch07_28870000_28970000	7	28870000	1.296699e-03
SL2.40ch07_28880000_28980000	7	28880000	1.296686e-03
