SNP	CHR	BP	P
SL2.40ch07_21610000_21710000	7	21610000	4.137177e-01
SL2.40ch07_21620000_21720000	7	21620000	4.241066e-01
SL2.40ch07_21630000_21730000	7	21630000	4.181520e-01
SL2.40ch07_21640000_21740000	7	21640000	4.209382e-01
SL2.40ch07_21650000_21750000	7	21650000	4.119200e-01
SL2.40ch07_21660000_21760000	7	21660000	4.340350e-01
SL2.40ch07_21670000_21770000	7	21670000	4.645352e-01
SL2.40ch07_21680000_21780000	7	21680000	4.847223e-01
SL2.40ch07_21690000_21790000	7	21690000	4.777825e-01
SL2.40ch07_21700000_21800000	7	21700000	4.755613e-01
SL2.40ch07_21710000_21810000	7	21710000	4.832579e-01
SL2.40ch07_21720000_21820000	7	21720000	4.875891e-01
SL2.40ch07_21730000_21830000	7	21730000	4.938693e-01
SL2.40ch07_21740000_21840000	7	21740000	4.793496e-01
SL2.40ch07_21750000_21850000	7	21750000	4.783894e-01
SL2.40ch07_21760000_21860000	7	21760000	4.823197e-01
SL2.40ch07_21770000_21870000	7	21770000	4.652607e-01
SL2.40ch07_21780000_21880000	7	21780000	4.522095e-01
SL2.40ch07_21790000_21890000	7	21790000	4.645348e-01
SL2.40ch07_21800000_21900000	7	21800000	4.659377e-01
SL2.40ch07_21810000_21910000	7	21810000	4.749489e-01
SL2.40ch07_21820000_21920000	7	21820000	4.706033e-01
SL2.40ch07_21830000_21930000	7	21830000	4.716060e-01
SL2.40ch07_21840000_21940000	7	21840000	5.141513e-01
SL2.40ch07_21850000_21950000	7	21850000	5.093375e-01
SL2.40ch07_21860000_21960000	7	21860000	4.508467e-01
SL2.40ch07_21870000_21970000	7	21870000	4.377436e-01
SL2.40ch07_21880000_21980000	7	21880000	4.372027e-01
SL2.40ch07_21890000_21990000	7	21890000	4.148377e-01
SL2.40ch07_21900000_22000000	7	21900000	4.159109e-01
SL2.40ch07_21910000_22010000	7	21910000	4.215717e-01
SL2.40ch07_21920000_22020000	7	21920000	4.221019e-01
SL2.40ch07_21930000_22030000	7	21930000	4.214657e-01
SL2.40ch07_21940000_22040000	7	21940000	4.221687e-01
SL2.40ch07_21950000_22050000	7	21950000	4.182002e-01
SL2.40ch07_21960000_22060000	7	21960000	4.183043e-01
SL2.40ch07_21970000_22070000	7	21970000	4.222516e-01
SL2.40ch07_21980000_22080000	7	21980000	4.163517e-01
SL2.40ch07_21990000_22090000	7	21990000	4.233589e-01
SL2.40ch07_22000000_22100000	7	22000000	4.307026e-01
SL2.40ch07_22010000_22110000	7	22010000	4.231383e-01
SL2.40ch07_22020000_22120000	7	22020000	4.509681e-01
SL2.40ch07_22030000_22130000	7	22030000	4.606179e-01
SL2.40ch07_22040000_22140000	7	22040000	4.686146e-01
SL2.40ch07_22050000_22150000	7	22050000	4.883246e-01
SL2.40ch07_22060000_22160000	7	22060000	4.780396e-01
SL2.40ch07_22070000_22170000	7	22070000	4.680611e-01
SL2.40ch07_22080000_22180000	7	22080000	4.691875e-01
SL2.40ch07_22090000_22190000	7	22090000	4.812669e-01
SL2.40ch07_22100000_22200000	7	22100000	4.601116e-01
SL2.40ch07_22110000_22210000	7	22110000	4.719628e-01
SL2.40ch07_22120000_22220000	7	22120000	4.583281e-01
SL2.40ch07_22130000_22230000	7	22130000	4.512216e-01
SL2.40ch07_22140000_22240000	7	22140000	4.425805e-01
SL2.40ch07_22150000_22250000	7	22150000	4.365253e-01
SL2.40ch07_22160000_22260000	7	22160000	4.377859e-01
SL2.40ch07_22170000_22270000	7	22170000	4.313038e-01
SL2.40ch07_22180000_22280000	7	22180000	4.368625e-01
SL2.40ch07_22190000_22290000	7	22190000	4.271619e-01
SL2.40ch07_22200000_22300000	7	22200000	4.395929e-01
SL2.40ch07_22210000_22310000	7	22210000	4.378603e-01
SL2.40ch07_22220000_22320000	7	22220000	4.439351e-01
SL2.40ch07_22230000_22330000	7	22230000	4.438252e-01
SL2.40ch07_22240000_22340000	7	22240000	4.551515e-01
SL2.40ch07_22250000_22350000	7	22250000	4.651299e-01
SL2.40ch07_22260000_22360000	7	22260000	4.649836e-01
SL2.40ch07_22270000_22370000	7	22270000	4.793883e-01
SL2.40ch07_22280000_22380000	7	22280000	4.773805e-01
SL2.40ch07_22290000_22390000	7	22290000	4.791763e-01
SL2.40ch07_22300000_22400000	7	22300000	4.805610e-01
SL2.40ch07_22310000_22410000	7	22310000	4.753004e-01
SL2.40ch07_22320000_22420000	7	22320000	4.619305e-01
SL2.40ch07_22330000_22430000	7	22330000	4.601846e-01
SL2.40ch07_22340000_22440000	7	22340000	4.605108e-01
SL2.40ch07_22350000_22450000	7	22350000	4.437327e-01
SL2.40ch07_22360000_22460000	7	22360000	4.519500e-01
SL2.40ch07_22370000_22470000	7	22370000	4.423355e-01
SL2.40ch07_22380000_22480000	7	22380000	4.280005e-01
SL2.40ch07_22390000_22490000	7	22390000	4.333165e-01
SL2.40ch07_22400000_22500000	7	22400000	4.343436e-01
SL2.40ch07_22410000_22510000	7	22410000	4.269430e-01
SL2.40ch07_22420000_22520000	7	22420000	4.256673e-01
SL2.40ch07_22430000_22530000	7	22430000	4.437820e-01
SL2.40ch07_22440000_22540000	7	22440000	4.496378e-01
SL2.40ch07_22450000_22550000	7	22450000	4.494545e-01
SL2.40ch07_22460000_22560000	7	22460000	4.518853e-01
SL2.40ch07_22470000_22570000	7	22470000	4.592607e-01
SL2.40ch07_22480000_22580000	7	22480000	4.728457e-01
SL2.40ch07_22490000_22590000	7	22490000	4.781544e-01
SL2.40ch07_22500000_22600000	7	22500000	4.848853e-01
SL2.40ch07_22510000_22610000	7	22510000	5.140800e-01
SL2.40ch07_22520000_22620000	7	22520000	5.075678e-01
SL2.40ch07_22530000_22630000	7	22530000	4.966125e-01
SL2.40ch07_22540000_22640000	7	22540000	4.878865e-01
SL2.40ch07_22550000_22650000	7	22550000	4.931178e-01
SL2.40ch07_22560000_22660000	7	22560000	4.872462e-01
SL2.40ch07_22570000_22670000	7	22570000	4.701309e-01
SL2.40ch07_22580000_22680000	7	22580000	4.681915e-01
SL2.40ch07_22590000_22690000	7	22590000	4.634128e-01
SL2.40ch07_22600000_22700000	7	22600000	4.585706e-01
SL2.40ch07_22610000_22710000	7	22610000	4.401876e-01
SL2.40ch07_22620000_22720000	7	22620000	4.488729e-01
SL2.40ch07_22630000_22730000	7	22630000	4.407612e-01
SL2.40ch07_22640000_22740000	7	22640000	4.424902e-01
SL2.40ch07_22650000_22750000	7	22650000	4.501899e-01
SL2.40ch07_22660000_22760000	7	22660000	4.472351e-01
SL2.40ch07_22670000_22770000	7	22670000	4.650948e-01
SL2.40ch07_22680000_22780000	7	22680000	4.728645e-01
SL2.40ch07_22690000_22790000	7	22690000	4.508253e-01
SL2.40ch07_22700000_22800000	7	22700000	4.531833e-01
SL2.40ch07_22710000_22810000	7	22710000	4.555331e-01
SL2.40ch07_22720000_22820000	7	22720000	4.523346e-01
SL2.40ch07_22730000_22830000	7	22730000	4.575906e-01
SL2.40ch07_22740000_22840000	7	22740000	4.713537e-01
SL2.40ch07_22750000_22850000	7	22750000	4.553362e-01
SL2.40ch07_22760000_22860000	7	22760000	4.469933e-01
SL2.40ch07_22770000_22870000	7	22770000	4.479295e-01
SL2.40ch07_22780000_22880000	7	22780000	4.465546e-01
SL2.40ch07_22790000_22890000	7	22790000	4.584272e-01
SL2.40ch07_22800000_22900000	7	22800000	4.552769e-01
SL2.40ch07_22810000_22910000	7	22810000	4.324382e-01
SL2.40ch07_22820000_22920000	7	22820000	4.303112e-01
SL2.40ch07_22830000_22930000	7	22830000	4.236913e-01
SL2.40ch07_22840000_22940000	7	22840000	4.215247e-01
SL2.40ch07_22850000_22950000	7	22850000	4.104970e-01
SL2.40ch07_22860000_22960000	7	22860000	4.040152e-01
SL2.40ch07_22870000_22970000	7	22870000	4.217900e-01
SL2.40ch07_22880000_22980000	7	22880000	4.213733e-01
SL2.40ch07_22890000_22990000	7	22890000	4.111764e-01
SL2.40ch07_22900000_23000000	7	22900000	4.098717e-01
SL2.40ch07_22910000_23010000	7	22910000	4.172091e-01
SL2.40ch07_22920000_23020000	7	22920000	4.134749e-01
SL2.40ch07_22930000_23030000	7	22930000	4.217814e-01
SL2.40ch07_22940000_23040000	7	22940000	4.176201e-01
SL2.40ch07_22950000_23050000	7	22950000	4.255952e-01
SL2.40ch07_22960000_23060000	7	22960000	4.369583e-01
SL2.40ch07_22970000_23070000	7	22970000	4.170648e-01
SL2.40ch07_22980000_23080000	7	22980000	4.120948e-01
SL2.40ch07_22990000_23090000	7	22990000	4.256603e-01
SL2.40ch07_23000000_23100000	7	23000000	4.183925e-01
SL2.40ch07_23010000_23110000	7	23010000	4.190582e-01
SL2.40ch07_23020000_23120000	7	23020000	4.274505e-01
SL2.40ch07_23030000_23130000	7	23030000	4.225384e-01
SL2.40ch07_23040000_23140000	7	23040000	3.990063e-01
SL2.40ch07_23050000_23150000	7	23050000	4.101865e-01
SL2.40ch07_23060000_23160000	7	23060000	3.993762e-01
SL2.40ch07_23070000_23170000	7	23070000	4.024968e-01
SL2.40ch07_23080000_23180000	7	23080000	4.195696e-01
SL2.40ch07_23090000_23190000	7	23090000	4.162925e-01
SL2.40ch07_23100000_23200000	7	23100000	4.138883e-01
SL2.40ch07_23110000_23210000	7	23110000	4.172878e-01
SL2.40ch07_23120000_23220000	7	23120000	4.220178e-01
SL2.40ch07_23130000_23230000	7	23130000	4.156790e-01
SL2.40ch07_23140000_23240000	7	23140000	4.134390e-01
SL2.40ch07_23150000_23250000	7	23150000	4.129564e-01
SL2.40ch07_23160000_23260000	7	23160000	4.116463e-01
SL2.40ch07_23170000_23270000	7	23170000	4.073755e-01
SL2.40ch07_23180000_23280000	7	23180000	4.119119e-01
SL2.40ch07_23190000_23290000	7	23190000	4.180716e-01
SL2.40ch07_23200000_23300000	7	23200000	4.278391e-01
SL2.40ch07_23210000_23310000	7	23210000	4.276083e-01
SL2.40ch07_23220000_23320000	7	23220000	4.239706e-01
SL2.40ch07_23230000_23330000	7	23230000	4.268712e-01
SL2.40ch07_23240000_23340000	7	23240000	4.348083e-01
SL2.40ch07_23250000_23350000	7	23250000	4.349558e-01
SL2.40ch07_23260000_23360000	7	23260000	4.350636e-01
SL2.40ch07_23270000_23370000	7	23270000	4.463266e-01
SL2.40ch07_23280000_23380000	7	23280000	4.353363e-01
SL2.40ch07_23290000_23390000	7	23290000	4.256559e-01
SL2.40ch07_23300000_23400000	7	23300000	4.276243e-01
SL2.40ch07_23310000_23410000	7	23310000	4.288223e-01
SL2.40ch07_23320000_23420000	7	23320000	4.262279e-01
SL2.40ch07_23330000_23430000	7	23330000	4.383594e-01
SL2.40ch07_23340000_23440000	7	23340000	4.374300e-01
SL2.40ch07_23350000_23450000	7	23350000	4.325773e-01
SL2.40ch07_23360000_23460000	7	23360000	4.383055e-01
SL2.40ch07_23370000_23470000	7	23370000	4.274916e-01
SL2.40ch07_23380000_23480000	7	23380000	4.251912e-01
SL2.40ch07_23390000_23490000	7	23390000	4.421653e-01
SL2.40ch07_23400000_23500000	7	23400000	4.351116e-01
SL2.40ch07_23410000_23510000	7	23410000	4.461195e-01
SL2.40ch07_23420000_23520000	7	23420000	4.549410e-01
SL2.40ch07_23430000_23530000	7	23430000	4.420948e-01
SL2.40ch07_23440000_23540000	7	23440000	4.373831e-01
SL2.40ch07_23450000_23550000	7	23450000	4.484830e-01
SL2.40ch07_23460000_23560000	7	23460000	4.546105e-01
SL2.40ch07_23470000_23570000	7	23470000	4.560739e-01
SL2.40ch07_23480000_23580000	7	23480000	4.622413e-01
SL2.40ch07_23490000_23590000	7	23490000	4.587969e-01
SL2.40ch07_23500000_23600000	7	23500000	4.645871e-01
SL2.40ch07_23510000_23610000	7	23510000	4.501044e-01
SL2.40ch07_23520000_23620000	7	23520000	4.455123e-01
SL2.40ch07_23530000_23630000	7	23530000	4.621440e-01
SL2.40ch07_23540000_23640000	7	23540000	4.762424e-01
SL2.40ch07_23550000_23650000	7	23550000	4.763557e-01
SL2.40ch07_23560000_23660000	7	23560000	4.645770e-01
SL2.40ch07_23570000_23670000	7	23570000	4.611095e-01
SL2.40ch07_23580000_23680000	7	23580000	4.555568e-01
SL2.40ch07_23590000_23690000	7	23590000	4.564917e-01
SL2.40ch07_23600000_23700000	7	23600000	4.553121e-01
SL2.40ch07_23610000_23710000	7	23610000	4.641513e-01
SL2.40ch07_23620000_23720000	7	23620000	4.494942e-01
SL2.40ch07_23630000_23730000	7	23630000	4.392973e-01
SL2.40ch07_23640000_23740000	7	23640000	4.287000e-01
SL2.40ch07_23650000_23750000	7	23650000	4.240714e-01
SL2.40ch07_23660000_23760000	7	23660000	4.302284e-01
SL2.40ch07_23670000_23770000	7	23670000	4.378215e-01
SL2.40ch07_23680000_23780000	7	23680000	4.351668e-01
SL2.40ch07_23690000_23790000	7	23690000	4.351704e-01
SL2.40ch07_23700000_23800000	7	23700000	4.343033e-01
SL2.40ch07_23710000_23810000	7	23710000	4.238463e-01
SL2.40ch07_23720000_23820000	7	23720000	4.499700e-01
SL2.40ch07_23730000_23830000	7	23730000	4.514446e-01
SL2.40ch07_23740000_23840000	7	23740000	4.665137e-01
SL2.40ch07_23750000_23850000	7	23750000	4.669163e-01
SL2.40ch07_23760000_23860000	7	23760000	4.635410e-01
SL2.40ch07_23770000_23870000	7	23770000	4.701097e-01
SL2.40ch07_23780000_23880000	7	23780000	4.807769e-01
SL2.40ch07_23790000_23890000	7	23790000	4.680835e-01
SL2.40ch07_23800000_23900000	7	23800000	4.626901e-01
SL2.40ch07_23810000_23910000	7	23810000	4.501620e-01
SL2.40ch07_23820000_23920000	7	23820000	4.455657e-01
SL2.40ch07_23830000_23930000	7	23830000	4.491389e-01
SL2.40ch07_23840000_23940000	7	23840000	4.266268e-01
SL2.40ch07_23850000_23950000	7	23850000	4.172134e-01
SL2.40ch07_23860000_23960000	7	23860000	4.064504e-01
SL2.40ch07_23870000_23970000	7	23870000	4.108124e-01
SL2.40ch07_23880000_23980000	7	23880000	3.957715e-01
SL2.40ch07_23890000_23990000	7	23890000	4.094174e-01
SL2.40ch07_23900000_24000000	7	23900000	4.202493e-01
SL2.40ch07_23910000_24010000	7	23910000	4.270332e-01
SL2.40ch07_23920000_24020000	7	23920000	4.250095e-01
SL2.40ch07_23930000_24030000	7	23930000	4.153048e-01
SL2.40ch07_23940000_24040000	7	23940000	4.276332e-01
SL2.40ch07_23950000_24050000	7	23950000	4.385886e-01
SL2.40ch07_23960000_24060000	7	23960000	4.395814e-01
SL2.40ch07_23970000_24070000	7	23970000	4.270804e-01
SL2.40ch07_23980000_24080000	7	23980000	4.058056e-01
SL2.40ch07_23990000_24090000	7	23990000	3.874452e-01
SL2.40ch07_24000000_24100000	7	24000000	3.909469e-01
SL2.40ch07_24010000_24110000	7	24010000	3.976996e-01
SL2.40ch07_24020000_24120000	7	24020000	4.002666e-01
SL2.40ch07_24030000_24130000	7	24030000	4.024391e-01
SL2.40ch07_24040000_24140000	7	24040000	4.033304e-01
SL2.40ch07_24050000_24150000	7	24050000	3.996569e-01
SL2.40ch07_24060000_24160000	7	24060000	4.208151e-01
SL2.40ch07_24070000_24170000	7	24070000	4.324184e-01
SL2.40ch07_24080000_24180000	7	24080000	4.693313e-01
SL2.40ch07_24090000_24190000	7	24090000	4.858925e-01
SL2.40ch07_24100000_24200000	7	24100000	4.895183e-01
SL2.40ch07_24110000_24210000	7	24110000	4.809147e-01
SL2.40ch07_24120000_24220000	7	24120000	4.874398e-01
SL2.40ch07_24130000_24230000	7	24130000	4.824384e-01
SL2.40ch07_24140000_24240000	7	24140000	4.876582e-01
SL2.40ch07_24150000_24250000	7	24150000	4.842863e-01
SL2.40ch07_24160000_24260000	7	24160000	4.757521e-01
SL2.40ch07_24170000_24270000	7	24170000	4.866208e-01
SL2.40ch07_24180000_24280000	7	24180000	5.058647e-01
SL2.40ch07_24190000_24290000	7	24190000	5.089824e-01
SL2.40ch07_24200000_24300000	7	24200000	5.057382e-01
SL2.40ch07_24210000_24310000	7	24210000	5.262341e-01
SL2.40ch07_24220000_24320000	7	24220000	5.286095e-01
SL2.40ch07_24230000_24330000	7	24230000	5.291251e-01
SL2.40ch07_24240000_24340000	7	24240000	5.272670e-01
SL2.40ch07_24250000_24350000	7	24250000	5.349560e-01
SL2.40ch07_24260000_24360000	7	24260000	5.279255e-01
SL2.40ch07_24270000_24370000	7	24270000	5.101756e-01
SL2.40ch07_24280000_24380000	7	24280000	4.784877e-01
SL2.40ch07_24290000_24390000	7	24290000	4.809463e-01
SL2.40ch07_24300000_24400000	7	24300000	4.751138e-01
SL2.40ch07_24310000_24410000	7	24310000	4.769652e-01
SL2.40ch07_24320000_24420000	7	24320000	4.569187e-01
SL2.40ch07_24330000_24430000	7	24330000	4.609698e-01
SL2.40ch07_24340000_24440000	7	24340000	4.553978e-01
SL2.40ch07_24350000_24450000	7	24350000	4.502031e-01
SL2.40ch07_24360000_24460000	7	24360000	4.477060e-01
SL2.40ch07_24370000_24470000	7	24370000	4.232531e-01
SL2.40ch07_24380000_24480000	7	24380000	4.313524e-01
SL2.40ch07_24390000_24490000	7	24390000	4.302837e-01
SL2.40ch07_24400000_24500000	7	24400000	4.290385e-01
SL2.40ch07_24410000_24510000	7	24410000	4.081968e-01
SL2.40ch07_24420000_24520000	7	24420000	4.078984e-01
SL2.40ch07_24430000_24530000	7	24430000	3.972045e-01
SL2.40ch07_24440000_24540000	7	24440000	3.838460e-01
SL2.40ch07_24450000_24550000	7	24450000	3.726802e-01
SL2.40ch07_24460000_24560000	7	24460000	3.588202e-01
SL2.40ch07_24470000_24570000	7	24470000	3.650678e-01
SL2.40ch07_24480000_24580000	7	24480000	3.398535e-01
SL2.40ch07_24490000_24590000	7	24490000	3.328771e-01
SL2.40ch07_24500000_24600000	7	24500000	3.314266e-01
SL2.40ch07_24510000_24610000	7	24510000	3.393846e-01
SL2.40ch07_24520000_24620000	7	24520000	3.310317e-01
SL2.40ch07_24530000_24630000	7	24530000	3.556254e-01
SL2.40ch07_24540000_24640000	7	24540000	3.629088e-01
SL2.40ch07_24550000_24650000	7	24550000	3.808239e-01
SL2.40ch07_24560000_24660000	7	24560000	4.133049e-01
SL2.40ch07_24570000_24670000	7	24570000	4.247931e-01
SL2.40ch07_24580000_24680000	7	24580000	4.631267e-01
SL2.40ch07_24590000_24690000	7	24590000	4.858733e-01
SL2.40ch07_24600000_24700000	7	24600000	4.835457e-01
SL2.40ch07_24610000_24710000	7	24610000	4.837601e-01
SL2.40ch07_24620000_24720000	7	24620000	4.978784e-01
SL2.40ch07_24630000_24730000	7	24630000	5.022359e-01
SL2.40ch07_24640000_24740000	7	24640000	5.103945e-01
SL2.40ch07_24650000_24750000	7	24650000	5.164623e-01
SL2.40ch07_24660000_24760000	7	24660000	4.964461e-01
SL2.40ch07_24670000_24770000	7	24670000	4.976701e-01
SL2.40ch07_24680000_24780000	7	24680000	4.749087e-01
SL2.40ch07_24690000_24790000	7	24690000	4.525115e-01
SL2.40ch07_24700000_24800000	7	24700000	4.416888e-01
SL2.40ch07_24710000_24810000	7	24710000	4.357210e-01
SL2.40ch07_24720000_24820000	7	24720000	4.237548e-01
SL2.40ch07_24730000_24830000	7	24730000	4.250417e-01
SL2.40ch07_24740000_24840000	7	24740000	4.234672e-01
SL2.40ch07_24750000_24850000	7	24750000	4.174682e-01
SL2.40ch07_24760000_24860000	7	24760000	4.219825e-01
SL2.40ch07_24770000_24870000	7	24770000	4.310328e-01
SL2.40ch07_24780000_24880000	7	24780000	4.240429e-01
SL2.40ch07_24790000_24890000	7	24790000	4.336776e-01
SL2.40ch07_24800000_24900000	7	24800000	4.496140e-01
SL2.40ch07_24810000_24910000	7	24810000	4.454201e-01
SL2.40ch07_24820000_24920000	7	24820000	4.483615e-01
SL2.40ch07_24830000_24930000	7	24830000	4.500848e-01
SL2.40ch07_24840000_24940000	7	24840000	4.618237e-01
SL2.40ch07_24850000_24950000	7	24850000	4.633139e-01
SL2.40ch07_24860000_24960000	7	24860000	4.707308e-01
SL2.40ch07_24870000_24970000	7	24870000	4.584648e-01
SL2.40ch07_24880000_24980000	7	24880000	4.540161e-01
SL2.40ch07_24890000_24990000	7	24890000	4.461199e-01
SL2.40ch07_24900000_25000000	7	24900000	4.398780e-01
SL2.40ch07_24910000_25010000	7	24910000	4.545427e-01
SL2.40ch07_24920000_25020000	7	24920000	4.663569e-01
SL2.40ch07_24930000_25030000	7	24930000	4.808102e-01
SL2.40ch07_24940000_25040000	7	24940000	4.792445e-01
SL2.40ch07_24950000_25050000	7	24950000	4.920087e-01
SL2.40ch07_24960000_25060000	7	24960000	4.930181e-01
SL2.40ch07_24970000_25070000	7	24970000	5.004014e-01
SL2.40ch07_24980000_25080000	7	24980000	5.240053e-01
SL2.40ch07_24990000_25090000	7	24990000	5.343505e-01
SL2.40ch07_25000000_25100000	7	25000000	5.411076e-01
SL2.40ch07_25010000_25110000	7	25010000	5.462449e-01
SL2.40ch07_25020000_25120000	7	25020000	5.344771e-01
SL2.40ch07_25030000_25130000	7	25030000	5.180030e-01
SL2.40ch07_25040000_25140000	7	25040000	5.193682e-01
SL2.40ch07_25050000_25150000	7	25050000	5.086143e-01
SL2.40ch07_25060000_25160000	7	25060000	5.010323e-01
SL2.40ch07_25070000_25170000	7	25070000	4.938216e-01
SL2.40ch07_25080000_25180000	7	25080000	4.706758e-01
SL2.40ch07_25090000_25190000	7	25090000	4.515138e-01
SL2.40ch07_25100000_25200000	7	25100000	4.367233e-01
SL2.40ch07_25110000_25210000	7	25110000	4.197516e-01
SL2.40ch07_25120000_25220000	7	25120000	4.179140e-01
SL2.40ch07_25130000_25230000	7	25130000	4.144403e-01
SL2.40ch07_25140000_25240000	7	25140000	4.168008e-01
SL2.40ch07_25150000_25250000	7	25150000	4.064849e-01
SL2.40ch07_25160000_25260000	7	25160000	3.891686e-01
SL2.40ch07_25170000_25270000	7	25170000	3.871107e-01
SL2.40ch07_25180000_25280000	7	25180000	3.877208e-01
SL2.40ch07_25190000_25290000	7	25190000	3.966350e-01
SL2.40ch07_25200000_25300000	7	25200000	4.038896e-01
SL2.40ch07_25210000_25310000	7	25210000	4.209510e-01
SL2.40ch07_25220000_25320000	7	25220000	4.227006e-01
SL2.40ch07_25230000_25330000	7	25230000	4.212594e-01
SL2.40ch07_25240000_25340000	7	25240000	4.152458e-01
SL2.40ch07_25250000_25350000	7	25250000	4.261633e-01
SL2.40ch07_25260000_25360000	7	25260000	4.492566e-01
SL2.40ch07_25270000_25370000	7	25270000	4.500521e-01
SL2.40ch07_25280000_25380000	7	25280000	4.462875e-01
SL2.40ch07_25290000_25390000	7	25290000	4.462073e-01
SL2.40ch07_25300000_25400000	7	25300000	4.542552e-01
SL2.40ch07_25310000_25410000	7	25310000	4.400813e-01
SL2.40ch07_25320000_25420000	7	25320000	4.502396e-01
SL2.40ch07_25330000_25430000	7	25330000	4.538541e-01
SL2.40ch07_25340000_25440000	7	25340000	4.470740e-01
SL2.40ch07_25350000_25450000	7	25350000	4.557968e-01
SL2.40ch07_25360000_25460000	7	25360000	4.551513e-01
SL2.40ch07_25370000_25470000	7	25370000	4.632263e-01
SL2.40ch07_25380000_25480000	7	25380000	4.720779e-01
SL2.40ch07_25390000_25490000	7	25390000	4.663992e-01
SL2.40ch07_25400000_25500000	7	25400000	4.663766e-01
SL2.40ch07_25410000_25510000	7	25410000	4.708793e-01
SL2.40ch07_25420000_25520000	7	25420000	4.727380e-01
SL2.40ch07_25430000_25530000	7	25430000	4.880699e-01
SL2.40ch07_25440000_25540000	7	25440000	5.173877e-01
SL2.40ch07_25450000_25550000	7	25450000	5.115841e-01
SL2.40ch07_25460000_25560000	7	25460000	5.281276e-01
SL2.40ch07_25470000_25570000	7	25470000	5.357472e-01
SL2.40ch07_25480000_25580000	7	25480000	5.289168e-01
SL2.40ch07_25490000_25590000	7	25490000	5.468245e-01
SL2.40ch07_25500000_25600000	7	25500000	5.567683e-01
SL2.40ch07_25510000_25610000	7	25510000	5.595995e-01
SL2.40ch07_25520000_25620000	7	25520000	5.577363e-01
SL2.40ch07_25530000_25630000	7	25530000	5.599637e-01
SL2.40ch07_25540000_25640000	7	25540000	5.569999e-01
SL2.40ch07_25550000_25650000	7	25550000	5.570314e-01
SL2.40ch07_25560000_25660000	7	25560000	5.484895e-01
SL2.40ch07_25570000_25670000	7	25570000	5.458211e-01
SL2.40ch07_25580000_25680000	7	25580000	5.396607e-01
SL2.40ch07_25590000_25690000	7	25590000	5.228946e-01
